loc,총인구수,조출생률
1165065200.0,22900.0,7.030567686
1165066000.0,18418.0,7.492670214
1168000000.0,545169.0,5.24791395
1168051000.0,17254.0,4.114987829
1168052100.0,23149.0,4.147047389
1168053100.0,21597.0,5.648932722
1168054500.0,27542.0,5.300994844
1168056500.0,29862.0,7.06583618
1168058000.0,14659.0,6.480660345
1168059000.0,30440.0,6.4717477
1168060000.0,25256.0,2.138105797
1168061000.0,38494.0,2.623785525
1168063000.0,20526.0,3.020559291
1168064000.0,36003.0,4.7496042
1168065000.0,37005.0,6.242399676
1168065500.0,22467.0,5.697244848
1168065600.0,34324.0,4.981936837
1168066000.0,6895.0,2.755620015
1168067000.0,22001.0,4.04527067
1168069000.0,18236.0,5.593331871
1168070000.0,44868.0,6.686279754
1168072000.0,24365.0,6.566796635
1168073000.0,16281.0,3.808119894
1168074000.0,18088.0,7.297655904
1168075000.0,15857.0,8.891972
1171000000.0,675961.0,6.737075068
1171051000.0,14681.0,5.517335331
1171052000.0,25096.0,7.53108065
1171053100.0,13114.0,4.575263078
1171053200.0,16842.0,6.175038594
1171054000.0,20559.0,3.648037356
1171055000.0,20060.0,4.835493519
1171056100.0,16394.0,4.696840307
1171056200.0,25505.0,6.900607724
1171056600.0,18853.0,2.546013897
1171057000.0,40858.0,7.024328161
1171058000.0,25563.0,7.080546102
1171059000.0,20691.0,5.799623025
1171060000.0,33574.0,7.684517782
1171061000.0,32201.0,6.42837179
1171062000.0,27511.0,8.10584857
1171063100.0,27624.0,8.036490009
1171063200.0,33701.0,5.904869292
1171064100.0,21095.0,7.963972505
1171064200.0,29788.0,8.157647375
1171064600.0,32833.0,8.284348064
1171064700.0,28238.0,11.61555351
1171065000.0,29043.0,6.301001963
1171067000.0,36710.0,4.957777172
1171068000.0,35843.0,5.496191725
1171069000.0,22157.0,9.026492756
1171071000.0,17249.0,7.362745666
1171072000.0,10178.0,4.912556494
1174000000.0,436067.0,5.629868805
1174051500.0,31973.0,3.377850061
1174052000.0,10690.0,3.554724041
1174053000.0,26666.0,5.625140629
1174054000.0,17735.0,2.59374119
1174055000.0,26965.0,7.120341183
1174056000.0,19245.0,2.546115874
1174057000.0,36368.0,5.884293885
1174058000.0,14727.0,8.623616487
1174059000.0,18636.0,7.083065035
1174060000.0,28086.0,5.020294809
1174061000.0,35101.0,6.581009088
1174062000.0,27452.0,6.66618097
1174064000.0,20434.0,7.487520799
1174065000.0,24406.0,6.064082603
1174066000.0,23641.0,6.810202614
1174068500.0,46050.0,5.124864278
1174069000.0,268.0,0.0
1174070000.0,27624.0,5.285259195
2600000000.0,3413841.0,5.091625533
2611000000.0,41910.0,2.815557146
2611051000.0,2029.0,2.464268112
2611052000.0,2957.0,2.367264119
2611053000.0,6692.0,2.988643156
2611054500.0,10777.0,3.062076645
