loc,총인구수,조출생률,지역
1121576000,17062,5.27487985,서울특별시
1121577000,30115,6.275942221,서울특별시
1121578000,11595,7.503234153,서울특별시
1121581000,35893,4.20694843,서울특별시
1121582000,23045,5.510956824,서울특별시
1121583000,26460,6.689342404,서울특별시
1121584000,29190,7.434052758,서울특별시
1121584700,18454,4.226725913,서울특별시
1121585000,22319,5.645414221,서울특별시
1121586000,27444,5.647864743,서울특별시
1121587000,29793,6.91437586,서울특별시
1123000000,346194,5.563354651,서울특별시
1123053600,30608,5.096706743,서울특별시
1123054500,24934,3.689740916,서울특별시
1123056000,30538,6.2217565,서울특별시
1123057000,19500,4.256410256,서울특별시
1123060000,29352,10.2207686,서울특별시
1123061000,30158,6.101200345,서울특별시
1123065000,38503,6.493000545,서울특별시
1123066000,32724,7.456301186,서울특별시
1123070500,21157,3.544926029,서울특별시
1123071000,10321,4.069373123,서울특별시
1123072000,14542,4.538577912,서울특별시
1123073000,24330,3.658035347,서울특별시
1123074000,18845,2.54709472,서울특별시
1123075000,20682,5.173580892,서울특별시
1126000000,397015,5.725224488,서울특별시
1126052000,25597,5.313122632,서울특별시
1126054000,19755,5.770690964,서울특별시
1126055000,9700,6.391752577,서울특별시
1126056500,35341,5.4610792,서울특별시
1126057000,21872,4.9835406,서울특별시
1126057500,26141,5.738112544,서울특별시
1126058000,25334,6.9471856,서울특별시
1126059000,19511,6.252882989,서울특별시
1126060000,20726,6.899546463,서울특별시
1126061000,26720,5.05239521,서울특별시
1126062000,35836,5.748409421,서울특별시
1126063000,19664,7.424735557,서울특별시
1126065500,30711,4.721435316,서울특별시
1126066000,17574,4.779788324,서울특별시
1126068000,40717,5.329469263,서울특별시
1126069000,21816,6.188118812,서울특별시
1129000000,442650,4.99943522,서울특별시
1129052500,17054,4.456432509,서울특별시
1129055500,25337,3.867861231,서울특별시
1129057500,15425,3.306320908,서울특별시
1129058000,15818,5.057529397,서울특별시
1129059000,24928,5.736521181,서울특별시
1129060000,15406,3.764766974,서울특별시
1129061000,16281,6.20355015,서울특별시
1129062000,18941,6.177076184,서울특별시
1129063000,23549,4.925899189,서울특별시
1129064000,15635,6.076111289,서울특별시
1129065000,26391,6.024781175,서울특별시
1129066000,36881,5.585531846,서울특별시
1129068500,16486,6.429697926,서울특별시
1129070500,40190,4.802189599,서울특별시
1129071500,27325,5.343092406,서울특별시
1129072500,19947,5.063418058,서울특별시
1129076000,20388,4.12007063,서울특별시
1129077000,13732,2.694436353,서울특별시
1129078000,17366,4.721870321,서울특별시
1129081000,35570,4.610626933,서울특별시
1130500000,313954,4.045178593,서울특별시
1130553400,25345,4.300651016,서울특별시
1130553500,22289,3.32002333,서울특별시
1130554500,30549,3.437101051,서울특별시
1130555500,28141,3.26925127,서울특별시
1130557500,32767,5.279702139,서울특별시
1130559500,19204,3.957508852,서울특별시
1130560300,16967,4.066717746,서울특별시
1130560800,18165,3.633360859,서울특별시
1130561500,21568,4.358308605,서울특별시
1130562500,21798,4.220570695,서울특별시
1130563500,23684,4.264482351,서울특별시
1130564500,21247,3.529910105,서울특별시
1130566000,32230,4.467887062,서울특별시
1132000000,333362,4.610603488,서울특별시
1132051100,26101,4.980652082,서울특별시
1132051200,30217,6.254757256,서울특별시
1132051300,14678,3.678975337,서울특별시
1132051400,27774,4.896665947,서울특별시
1132051500,25684,5.411929606,서울특별시
1132052100,22141,3.432545955,서울특별시
1132052200,28564,4.936283434,서울특별시
1132066000,22112,3.979739508,서울특별시
1132067000,19825,5.245901639,서울특별시
1132068000,17086,5.325997893,서울특별시
1132068100,19766,3.743802489,서울특별시
1132069000,29761,3.696112362,서울특별시
1132070000,20950,3.818615752,서울특별시
1132071000,28703,4.354945476,서울특별시
1135000000,532905,4.880794888,서울특별시
1135056000,23200,4.181034483,서울특별시
1135057000,27140,3.831982314,서울특별시
1135058000,31396,7.262071601,서울특별시
1135059500,38323,4.775200271,서울특별시
1135060000,40443,5.340850085,서울특별시
1135061100,28687,3.695053509,서울특별시
1135061200,23258,4.557571588,서울특별시
1135061900,25804,2.208959851,서울특별시
1135062100,27979,1.39390257,서울특별시
1135062400,21259,2.587139564,서울특별시
1135062500,36609,4.507088421,서울특별시
1135063000,39955,5.506194469,서울특별시
1135064000,21044,2.898688462,서울특별시
1135066500,25697,3.074288827,서울특별시
1135067000,25335,3.512926781,서울특별시
1135069500,34492,5.856430477,서울특별시
1135070000,23904,14.47456493,서울특별시
1135071000,21825,6.002290951,서울특별시
1135072000,16555,7.067351253,서울특별시
1138000000,480032,5.114242384,서울특별시
1138051000,37959,6.902183935,서울특별시
1138052000,40610,5.688254125,서울특별시
1138053000,29249,4.171082772,서울특별시
1138055100,24288,3.705533597,서울특별시
1138055200,29771,5.239998656,서울특별시
1138056000,33570,4.438486744,서울특별시
1138057000,27522,5.849865562,서울특별시
1138058000,25338,4.696503276,서울특별시
1138059000,25241,7.48781744,서울특별시
1138060000,25700,3.774319066,서울특별시
1138062500,48071,5.221443282,서울특별시
1138063100,28320,5.225988701,서울특별시
1138063200,21727,5.292953468,서울특별시
1138064000,16027,4.430024334,서울특별시
1138065000,8878,5.406623113,서울특별시
1138069000,57761,4.258929035,서울특별시
1141000000,309397,5.090547096,서울특별시
1141052000,18393,6.306747132,서울특별시
1141055500,17094,7.371007371,서울특별시
1141056500,17649,3.852909513,서울특별시
1141058500,18703,3.582312998,서울특별시
1141061500,38054,3.705260945,서울특별시
1141062000,24701,6.15359702,서울특별시
1141064000,16245,5.047706987,서울특별시
1141065500,14444,5.054001662,서울특별시
1141066000,22556,4.788082993,서울특별시
1141068500,27571,4.279859272,서울특별시
1141069000,16602,7.047343694,서울특별시
1141070000,24939,6.255262841,서울특별시
1141071000,19010,5.628616518,서울특별시
1141072000,33436,4.306735255,서울특별시
1144000000,374035,6.368387985,서울특별시
1144055500,24856,12.10975217,서울특별시
1144056500,39776,6.486323411,서울특별시
1144058500,22311,7.933306441,서울특별시
1144059000,21920,7.071167883,서울특별시
1144060000,11548,3.290613093,서울특별시
1144061000,12495,6.56262505,서울특별시
1144063000,23353,6.680083929,서울특별시
1144065500,25165,5.523544606,서울특별시
1144066000,24152,5.051341504,서울특별시
1144068000,18721,6.57016185,서울특별시
1144069000,21477,5.866741165,서울특별시
1144070000,19182,5.213220728,서울특별시
1144071000,15849,5.8678781,서울특별시
1144072000,19769,5.311346047,서울특별시
1144073000,41236,6.644679406,서울특별시
1144074000,32225,4.127230411,서울특별시
1147000000,458165,4.897798828,서울특별시
1147051000,31940,3.788353162,서울특별시
1147052000,31191,6.86095348,서울특별시
1147053000,22904,8.339154733,서울특별시
1147054000,26669,3.674678466,서울특별시
1147055000,42885,2.751544829,서울특별시
1147056000,21430,4.479701353,서울특별시
1147057000,21931,6.246865168,서울특별시
1147058000,16475,5.887708649,서울특별시
1147059000,18932,6.021550813,서울특별시
1147060000,15408,5.516614746,서울특별시
1147061000,6573,4.107713373,서울특별시
1147061100,21460,4.892823858,서울특별시
1147062000,21412,4.01643938,서울특별시
1147063000,20500,2.390243902,서울특별시
1147064000,47718,5.490590553,서울특별시
1147065000,34763,5.638178523,서울특별시
1147067000,25279,4.905257328,서울특별시
1147068000,30695,4.039745887,서울특별시
1150000000,591796,6.598557611,서울특별시
1150051000,42455,7.725827347,서울특별시
1150052000,23496,8.171603677,서울특별시
1150053000,21736,7.959146117,서울특별시
1150053500,32310,6.220984215,서울특별시
1150054000,53420,8.685885436,서울특별시
1150055000,19163,5.792412462,서울특별시
1150056000,22536,5.812921548,서울특별시
1150057000,21674,5.721140537,서울특별시
1150059000,35485,6.425250106,서울특별시
1150059100,24900,5.582329317,서울특별시
1150059300,25996,6.65486998,서울특별시
1150060300,33806,5.975270662,서울특별시
1150060400,15052,5.314908318,서울특별시
1150060500,16086,8.703220191,서울특별시
1150061100,38348,5.032856994,서울특별시
1150061500,44578,5.069765355,서울특별시
1150062000,27372,8.987286278,서울특별시
1150063000,45356,6.151336097,서울특별시
1150064000,23716,4.849047057,서울특별시
1150064100,24311,6.581382913,서울특별시
1153000000,406664,6.10331871,서울특별시
1153051000,36849,8.548400228,서울특별시
1153052000,21621,8.926506637,서울특별시
1153053000,25313,3.950539249,서울특별시
1153054000,24280,4.859967051,서울특별시
1153055000,20911,5.690784754,서울특별시
1153056000,29812,7.111230377,서울특별시
1153059500,9350,3.315508021,서울특별시
1153072000,23706,4.049607694,서울특별시
1153073000,28334,4.552834051,서울특별시
1153074000,32720,6.234718826,서울특별시
1153075000,32523,6.64145374,서울특별시
1153076000,21500,5.348837209,서울특별시
1153077000,22563,7.844701502,서울특별시
1153078000,52659,6.000873545,서울특별시
1153079000,24523,5.749704359,서울특별시
1154500000,232810,5.068510803,서울특별시
1154551000,21027,5.516716602,서울특별시
1154561000,41421,7.773834528,서울특별시
1154562000,19444,3.342933553,서울특별시
1154563000,25161,4.29235722,서울특별시
1154564000,15996,4.063515879,서울특별시
1154567000,34335,5.096839959,서울특별시
1154568000,22541,4.347633202,서울특별시
1154569000,11360,5.105633803,서울특별시
1154570000,21360,4.073033708,서울특별시
1154571000,20165,4.264815274,서울특별시
1156000000,367678,7.327063354,서울특별시
1156051500,21950,6.378132118,서울특별시
1156053500,26450,7.63705104,서울특별시
1156054000,34222,6.487055111,서울특별시
1156055000,20989,8.909428748,서울특별시
1156056000,35883,8.499846724,서울특별시
1156058500,18636,7.29770337,서울특별시
1156060500,31735,8.886087916,서울특별시
1156061000,17900,12.5698324,서울특별시
1156062000,22541,10.8247194,서울특별시
1156063000,17664,4.359148551,서울특별시
1156065000,17335,5.884049611,서울특별시
1156066000,8977,3.341873677,서울특별시
1156067000,9055,3.313086692,서울특별시
1156068000,18198,5.714913727,서울특별시
1156069000,16855,8.543458914,서울특별시
1156070000,12885,4.11331005,서울특별시
1156071000,12673,4.892290697,서울특별시
1156072000,23730,6.278971766,서울특별시
1159000000,395963,5.71265497,서울특별시
1159051000,32202,6.303956276,서울특별시
1159052000,12784,2.816020025,서울특별시
1159053000,45819,5.281651717,서울특별시
1159054000,28872,7.481296758,서울특별시
1159055000,25626,5.151018497,서울특별시
1159056000,29468,6.651282747,서울특별시
1159060500,32777,4.942490161,서울특별시
1159062000,23363,4.708299448,서울특별시
1159063000,27796,7.66297309,서울특별시
1159064000,25744,6.525792418,서울특별시
1159065000,14714,6.116623624,서울특별시
1159065100,12760,6.896551724,서울특별시
1159066000,39725,4.984266834,서울특별시
1159067000,23894,4.394408638,서울특별시
1159068000,20419,5.044321465,서울특별시
1162000000,500094,4.52914852,서울특별시
1162052500,25147,6.084224758,서울특별시
1162054500,16144,9.972745292,서울특별시
1162056500,30968,5.263497804,서울특별시
1162057500,29526,4.741583689,서울특별시
1162058500,16876,4.740459825,서울특별시
1162059500,33075,2.781557067,서울특별시
1162060500,34671,5.566611866,서울특별시
1162061500,15458,3.946176737,서울특별시
1162062500,26703,4.905815826,서울특별시
1162063000,18780,6.815761448,서울특별시
1162064500,23194,3.794084677,서울특별시
1162065500,18510,4.754186926,서울특별시
1162066500,23727,3.877439204,서울특별시
1162068500,22862,4.54903333,서울특별시
1162069500,21645,3.557403557,서울특별시
1162071500,16275,4.116743472,서울특별시
1162072500,17530,4.221334855,서울특별시
1162073500,23549,3.057454669,서울특별시
1162074500,25041,2.356135937,서울특별시
1162076500,32067,4.241120155,서울특별시
1162077500,28346,3.739504692,서울특별시
1165000000,430826,6.000102129,서울특별시
1165051000,21358,6.601741736,서울특별시
1165052000,18508,7.510265831,서울특별시
1165053000,30631,5.386699749,서울특별시
1165053100,31687,4.796919873,서울특별시
1165054000,34914,6.186630005,서울특별시
1165055000,12122,3.382280152,서울특별시
1165056000,32868,5.719849093,서울특별시
1165057000,16208,4.689042448,서울특별시
1165058000,20329,6.739141128,서울특별시
1165058100,19665,7.271802695,서울특별시
1165059000,21383,3.881588178,서울특별시
1165060000,17388,8.051529791,서울특별시
1165061000,20803,6.152958708,서울특별시
1165062000,22290,5.383580081,서울특별시
1165062100,23785,5.339499685,서울특별시
1165065100,45569,6.36397551,서울특별시
1165065200,22900,7.030567686,서울특별시
1165066000,18418,7.492670214,서울특별시
1168000000,545169,5.24791395,서울특별시
1168051000,17254,4.114987829,서울특별시
1168052100,23149,4.147047389,서울특별시
1168053100,21597,5.648932722,서울특별시
1168054500,27542,5.300994844,서울특별시
1168056500,29862,7.06583618,서울특별시
1168058000,14659,6.480660345,서울특별시
1168059000,30440,6.4717477,서울특별시
1168060000,25256,2.138105797,서울특별시
1168061000,38494,2.623785525,서울특별시
1168063000,20526,3.020559291,서울특별시
1168064000,36003,4.7496042,서울특별시
1168065000,37005,6.242399676,서울특별시
1168065500,22467,5.697244848,서울특별시
1168065600,34324,4.981936837,서울특별시
1168066000,6895,2.755620015,서울특별시
1168067000,22001,4.04527067,서울특별시
1168069000,18236,5.593331871,서울특별시
1168070000,44868,6.686279754,서울특별시
1168072000,24365,6.566796635,서울특별시
1168073000,16281,3.808119894,서울특별시
1168074000,18088,7.297655904,서울특별시
1168075000,15857,8.891972,서울특별시
1171000000,675961,6.737075068,서울특별시
1171051000,14681,5.517335331,서울특별시
1171052000,25096,7.53108065,서울특별시
1171053100,13114,4.575263078,서울특별시
1171053200,16842,6.175038594,서울특별시
1171054000,20559,3.648037356,서울특별시
1171055000,20060,4.835493519,서울특별시
1171056100,16394,4.696840307,서울특별시
1171056200,25505,6.900607724,서울특별시
1171056600,18853,2.546013897,서울특별시
1171057000,40858,7.024328161,서울특별시
1171058000,25563,7.080546102,서울특별시
1171059000,20691,5.799623025,서울특별시
1171060000,33574,7.684517782,서울특별시
1171061000,32201,6.42837179,서울특별시
1171062000,27511,8.10584857,서울특별시
1171063100,27624,8.036490009,서울특별시
1171063200,33701,5.904869292,서울특별시
1171064100,21095,7.963972505,서울특별시
1171064200,29788,8.157647375,서울특별시
1171064600,32833,8.284348064,서울특별시
1171064700,28238,11.61555351,서울특별시
1171065000,29043,6.301001963,서울특별시
1171067000,36710,4.957777172,서울특별시
1171068000,35843,5.496191725,서울특별시
1171069000,22157,9.026492756,서울특별시
1171071000,17249,7.362745666,서울특별시
1171072000,10178,4.912556494,서울특별시
1174000000,436067,5.629868805,서울특별시
1174051500,31973,3.377850061,서울특별시
1174052000,10690,3.554724041,서울특별시
1174053000,26666,5.625140629,서울특별시
1174054000,17735,2.59374119,서울특별시
1174055000,26965,7.120341183,서울특별시
1174056000,19245,2.546115874,서울특별시
1174057000,36368,5.884293885,서울특별시
1174058000,14727,8.623616487,서울특별시
1174059000,18636,7.083065035,서울특별시
1174060000,28086,5.020294809,서울특별시
1174061000,35101,6.581009088,서울특별시
1174062000,27452,6.66618097,서울특별시
1174064000,20434,7.487520799,서울특별시
1174065000,24406,6.064082603,서울특별시
1174066000,23641,6.810202614,서울특별시
1174068500,46050,5.124864278,서울특별시
1174069000,268,0.0,서울특별시
1174070000,27624,5.285259195,서울특별시
2600000000,3413841,5.091625533,부산광역시
2611000000,41910,2.815557146,부산광역시
2611051000,2029,2.464268112,부산광역시
2611052000,2957,2.367264119,부산광역시
2611053000,6692,2.988643156,부산광역시
2611054500,10777,3.062076645,부산광역시
2611056000,4717,2.543989824,부산광역시
2611057000,1119,3.574620197,부산광역시
2611058000,1070,0.0,부산광역시
2611059000,4923,4.265691651,부산광역시
2611060000,7626,2.098085497,부산광역시
2614000000,108229,3.631189422,부산광역시
2614051000,4632,2.374784111,부산광역시
2614052000,7921,2.651180407,부산광역시
2614053000,6682,2.544148459,부산광역시
2614054000,12199,5.984097057,부산광역시
2614056000,8897,3.596717995,부산광역시
2614057000,8165,4.776484997,부산광역시
2614059000,8007,4.745847384,부산광역시
2614061500,7490,0.667556742,부산광역시
2614063000,4869,1.848428835,부산광역시
2614064000,10237,5.861092117,부산광역시
2614065000,4848,1.856435644,부산광역시
2614066000,10015,2.296555167,부산광역시
2614068000,14267,3.925141936,부산광역시
2617000000,88165,3.856405603,부산광역시
2617051000,4922,4.063388866,부산광역시
2617052000,5899,1.186641804,부산광역시
2617053000,8488,7.422243167,부산광역시
2617055000,6645,1.504890895,부산광역시
2617056000,4360,2.064220183,부산광역시
2617057000,10047,2.587837165,부산광역시
2617059000,4393,3.642157979,부산광역시
2617060000,5865,2.728047741,부산광역시
2617064500,11449,4.192505896,부산광역시
2617065000,12453,2.89086967,부산광역시
2617066000,9012,4.99334221,부산광역시
2617068000,4632,9.499136442,부산광역시
2620000000,116711,2.973155915,부산광역시
2620053000,10806,2.683694244,부산광역시
2620054000,4205,2.140309156,부산광역시
2620055000,9154,2.403320953,부산광역시
2620058500,9583,1.46092038,부산광역시
2620059000,7439,4.032800108,부산광역시
2620060500,5486,1.640539555,부산광역시
2620063000,7083,2.400112946,부산광역시
2620064000,18986,3.581586432,부산광역시
2620065000,29526,3.861003861,부산광역시
2620066000,3597,1.946066166,부산광역시
2620067000,10846,2.581596902,부산광역시
2623000000,357880,4.853582206,부산광역시
2623051000,15179,3.359905132,부산광역시
2623052000,10271,7.594197254,부산광역시
2623054000,20808,5.046136101,부산광역시
2623055000,20576,2.575816485,부산광역시
2623056000,20648,4.939945757,부산광역시
2623057000,13197,6.061983784,부산광역시
2623060000,18231,5.101201251,부산광역시
2623061000,21462,3.820706365,부산광역시
2623064000,23010,6.996957844,부산광역시
2623066000,18647,2.895908189,부산광역시
2623067000,24802,2.741714378,부산광역시
2623068000,10349,7.053821625,부산광역시
2623070000,12298,4.06570174,부산광역시
2623071000,20499,3.366017855,부산광역시
2623072000,17071,4.451994611,부산광역시
2623074000,17128,8.407286315,부산광역시
2623075000,11825,3.720930233,부산광역시
2623076000,30375,5.037037037,부산광역시
2623077000,11424,6.039915966,부산광역시
2623078000,20080,6.573705179,부산광역시
2626000000,271247,4.770559674,부산광역시
2626051000,32743,6.047094035,부산광역시
2626052000,10805,2.591392874,부산광역시
2626054500,24991,5.121843864,부산광역시
2626055000,18982,5.900326625,부산광역시
2626056000,15639,2.557708293,부산광역시
2626057000,38317,5.976459535,부산광역시
2626058000,10740,5.2141527,부산광역시
2626059000,29170,4.216660953,부산광역시
2626060000,15393,3.313194309,부산광역시
2626074000,15200,4.210526316,부산광역시
2626075000,29036,5.06268081,부산광역시
2626076100,14749,2.237439826,부산광역시
2626076200,15482,5.490246738,부산광역시
2629000000,274480,4.455698047,부산광역시
2629051000,16566,3.199323916,부산광역시
2629053000,33316,5.402809461,부산광역시
2629054000,12915,7.433217189,부산광역시
2629055000,17175,4.890829694,부산광역시
2629056000,16442,9.062157888,부산광역시
2629057000,45863,3.968340492,부산광역시
2629058000,17924,4.29591609,부산광역시
2629059000,12853,2.411888275,부산광역시
2629060000,8977,4.790018937,부산광역시
2629061000,8207,4.630193737,부산광역시
2629062000,14694,3.606914387,부산광역시
2629063000,7332,1.773049645,부산광역시
2629064500,13863,2.524706052,부산광역시
2629068000,14894,3.357056533,부산광역시
2629069000,9143,5.796784425,부산광역시
2629070000,14623,3.897968953,부산광역시
2629071000,9693,2.991849789,부산광역시
2632000000,291132,5.135127708,부산광역시
2632051000,15074,6.965636195,부산광역시
2632052000,26932,4.270013367,부산광역시
2632052100,21128,2.65051117,부산광역시
2632053000,40215,4.152679349,부산광역시
2632054100,43869,6.952517723,부산광역시
2632054200,16052,3.92474458,부산광역시
2632054300,30982,5.583887419,부산광역시
2632055000,13529,4.361002291,부산광역시
2632056000,12646,3.795666614,부산광역시
2632056100,11428,3.85019251,부산광역시
2632057100,11912,4.029550034,부산광역시
2632057200,27784,6.586524618,부산광역시
2632057300,19581,6.588018998,부산광역시
2635000000,406102,4.969194931,부산광역시
2635051000,23004,4.564423579,부산광역시
2635052000,31399,6.62441479,부산광역시
2635052500,28380,6.166314306,부산광역시
2635053000,23170,4.100129478,부산광역시
2635054000,15970,7.263619286,부산광역시
2635055100,18615,5.103411228,부산광역시
2635055200,32877,6.874106518,부산광역시
2635055300,16950,4.306784661,부산광역시
2635055400,24145,4.183060675,부산광역시
2635056000,10368,4.822530864,부산광역시
2635057000,35767,4.249727402,부산광역시
2635058000,13766,3.777422635,부산광역시
2635059000,9508,2.103491796,부산광역시
2635059500,16598,4.880106037,부산광역시
2635061000,15145,2.575107296,부산광역시
2635062000,25182,2.898896037,부산광역시
2635065000,38542,5.708058741,부산광역시
2635066000,26716,5.128013176,부산광역시
2638000000,321004,4.816139363,부산광역시
2638051000,20658,4.211443509,부산광역시
2638052000,14833,3.640531248,부산광역시
2638053000,13395,4.70324748,부산광역시
2638054000,11805,3.727234223,부산광역시
2638055000,28443,3.410329431,부산광역시
2638056100,22196,4.46026311,부산광역시
2638056200,25992,5.463219452,부산광역시
2638057100,18152,4.847950639,부산광역시
2638057200,16284,5.956767379,부산광역시
2638058000,12260,5.791190865,부산광역시
2638059000,28182,5.890284579,부산광역시
2638060100,40964,4.71145396,부산광역시
2638060200,28866,3.810711564,부산광역시
2638061000,11849,12.82808676,부산광역시
2638062000,20229,3.658114588,부산광역시
2638063000,6896,1.305104408,부산광역시
2641000000,239062,4.241577499,부산광역시
2641051000,6614,1.965527669,부산광역시
2641052000,10409,2.209626285,부산광역시
2641053000,11705,3.417343016,부산광역시
2641055500,8764,3.879507074,부산광역시
2641057000,8997,2.556407691,부산광역시
2641058000,17098,3.801614224,부산광역시
2641059000,17630,7.714123653,부산광역시
2641059100,13636,4.033440892,부산광역시
2641060000,17950,3.676880223,부산광역시
2641061000,14455,3.389830508,부산광역시
2641062000,13491,9.858424135,부산광역시
2641063500,2458,4.068348251,부산광역시
2641066500,10247,2.537327998,부산광역시
2641067000,30579,3.499133392,부산광역시
2641068000,19466,5.291277099,부산광역시
2641069000,34441,3.745535844,부산광역시
2641070000,1122,1.782531194,부산광역시
2644000000,129566,11.33013291,부산광역시
2644051000,6962,2.729100833,부산광역시
2644052000,7493,6.005605232,부산광역시
2644053000,4707,0.849798173,부산광역시
2644053500,42564,17.59703035,부산광역시
2644054500,30605,9.083483091,부산광역시
2644055000,2568,1.168224299,부산광역시
2644056000,31100,11.73633441,부산광역시
2644058000,3567,1.401738155,부산광역시
2647000000,209395,5.940925046,부산광역시
2647061000,30567,5.397978212,부산광역시
2647062000,12743,5.179314133,부산광역시
2647063000,10635,4.137282558,부산광역시
2647064000,11093,5.318669431,부산광역시
2647065000,16954,5.957296213,부산광역시
2647066000,16294,10.12642691,부산광역시
2647067000,7837,2.934796478,부산광역시
2647068000,17244,4.23335653,부산광역시
2647069000,16369,8.308387806,부산광역시
2647070000,17655,5.494194279,부산광역시
2647072000,14948,7.024351084,부산광역시
2647073000,37056,5.667098446,부산광역시
2650000000,176148,5.080954652,부산광역시
2650066000,14211,5.136865808,부산광역시
2650067000,12453,2.971171605,부산광역시
2650073000,15230,4.3335522,부산광역시
2650074000,28504,4.315183834,부산광역시
2650075000,11987,6.256778176,부산광역시
2650076000,26280,5.251141553,부산광역시
2650077000,18960,5.537974684,부산광역시
2650078000,10394,3.559746007,부산광역시
2650079000,11238,5.694963517,부산광역시
2650080000,26891,6.582127849,부산광역시
2653000000,218094,4.653956551,부산광역시
2653058000,6278,2.548582351,부산광역시
2653059100,28767,4.55382904,부산광역시
2653059300,11524,2.256161055,부산광역시
2653060000,9229,3.792393542,부산광역시
2653061000,13492,3.92825378,부산광역시
2653062000,21708,5.34365211,부산광역시
2653064500,14261,2.524367155,부산광역시
2653065000,16061,5.852686632,부산광역시
2653066000,23858,5.574650013,부산광역시
2653066100,13794,3.769754966,부산광역시
2653067000,30105,5.414382993,부산광역시
2653068000,29017,5.514009029,부산광역시
2671000000,164716,7.497753709,부산광역시
2671025000,55567,5.254917487,부산광역시
2671025300,8965,4.796430563,부산광역시
2671025600,83116,10.01010636,부산광역시
2671031000,8668,5.422242732,부산광역시
2671033000,8400,2.5,부산광역시
2700000000,2438031,5.522899422,대구광역시
2711000000,77421,6.367781351,대구광역시
2711051700,9238,4.113444468,대구광역시
2711054500,6597,6.366530241,대구광역시
2711056500,4893,3.474351114,대구광역시
2711057500,4600,4.782608696,대구광역시
2711058500,5312,12.23644578,대구광역시
2711059500,8341,10.90996283,대구광역시
2711064000,5232,3.249235474,대구광역시
2711065000,3440,3.779069767,대구광역시
2711066000,7201,6.249132065,대구광역시
2711067000,12260,6.199021207,대구광역시
2711068000,7757,8.508443986,대구광역시
2711069000,2550,0.392156863,대구광역시
2714000000,345469,5.907910695,대구광역시
2714051000,8092,3.213049926,대구광역시
2714052000,11587,6.300163977,대구광역시
2714053000,9009,6.327006327,대구광역시
2714054000,14152,2.967778406,대구광역시
2714054100,6743,2.076227199,대구광역시
2714055500,13632,6.308685446,대구광역시
2714057000,12776,7.122730119,대구광역시
2714058000,7738,2.196950116,대구광역시
2714059000,14518,3.788400606,대구광역시
2714060000,15312,4.506269592,대구광역시
