loc,총인구수,조출생률,지역
1132052100,21660,2.816251154,서울특별시
1132052200,27785,4.822746086,서울특별시
1132066000,21790,3.763194126,서울특별시
1132067000,19246,3.948872493,서울특별시
1132068000,16769,3.279861649,서울특별시
1132068100,19262,2.491953068,서울특별시
1132069000,28975,2.830025884,서울특별시
1132070000,20282,2.711764126,서울특별시
1132071000,27901,3.584100928,서울특별시
1135000000,523037,4.353420504,서울특별시
1135056000,22446,3.697763521,서울특별시
1135057000,27472,4.695690157,서울특별시
1135058000,30605,6.371507924,서울특별시
1135059500,37680,4.458598726,서울특별시
1135060000,39760,5.105633803,서울특별시
1135061100,27471,2.875759892,서울특별시
1135061200,22665,2.691374366,서울특별시
1135061900,24880,1.72829582,서울특별시
1135062100,27465,1.201529219,서울특별시
1135062400,20695,2.705967625,서울특별시
1135062500,35446,4.2317892,서울특별시
1135063000,39044,3.457637537,서울특별시
1135064000,20535,3.067932798,서울특별시
1135066500,27076,3.323976954,서울특별시
1135067000,24667,2.918879475,서울특별시
1135069500,33509,5.371691187,서울특별시
1135070000,22914,13.92161997,서울특별시
1135071000,21136,5.677517033,서울특별시
1135072000,17571,5.577371806,서울특별시
1138000000,479835,4.486959059,서울특별시
1138051000,37396,6.658466146,서울특별시
1138052000,39733,4.681247326,서울특별시
1138053000,28441,3.375408741,서울특별시
1138055100,23167,3.237363491,서울특별시
1138055200,28885,3.912065086,서울특별시
1138056000,32749,3.328345904,서울특별시
1138057000,27240,3.450807636,서울특별시
1138058000,30963,4.456932468,서울특별시
1138059000,27569,9.467155138,서울특별시
1138060000,25218,3.648187802,서울특별시
1138062500,46556,3.99518859,서울특별시
1138063100,27547,4.973318329,서울특별시
1138063200,20805,3.749098774,서울특별시
1138064000,15355,4.754151742,서울특별시
1138065000,11189,3.396192689,서울특별시
1138069000,57022,3.998456736,서울특별시
1141000000,312173,5.000432453,서울특별시
1141052000,17784,5.847953216,서울특별시
1141055500,16637,9.196369538,서울특별시
1141056500,20807,4.421588888,서울특별시
1141058500,19264,3.218438538,서울특별시
1141061500,36311,3.828041089,서울특별시
1141062000,24340,4.971240756,서울특별시
1141064000,15819,4.235413111,서울특별시
1141065500,14228,5.060444195,서울특별시
1141066000,23013,4.432277408,서울특별시
1141068500,26992,4.075281565,서울특별시
1141069000,15894,7.801686171,서울특별시
1141070000,30054,5.090836494,서울특별시
1141071000,18440,6.344902386,서울특별시
1141072000,32590,4.449217551,서울특별시
1144000000,371890,5.52582753,서울특별시
1144055500,25749,10.87420871,서울특별시
1144056500,38101,5.747880633,서울특별시
1144058500,21753,7.12545396,서울특별시
1144059000,21832,7.557713448,서울특별시
1144060000,14410,4.163775156,서울특별시
1144061000,12104,5.452742895,서울특별시
1144063000,23199,6.595111858,서울특별시
1144065500,24674,5.187646916,서울특별시
1144066000,25327,3.514036404,서울특별시
1144068000,18229,5.046903286,서울특별시
1144069000,20802,4.374579367,서울특별시
1144070000,19014,4.31261176,서울특별시
1144071000,15605,3.8449215,서울특별시
1144072000,19342,3.929273084,서울특별시
1144073000,40355,5.4516169,서울특별시
1144074000,31394,3.790533223,서울특별시
1147000000,454251,4.198119542,서울특별시
1147051000,31581,3.324783889,서울특별시
1147052000,30460,5.745239659,서울특별시
1147053000,22469,7.610485558,서울특별시
1147054000,25974,2.502502503,서울특별시
1147055000,42215,2.321449722,서울특별시
1147056000,20929,3.822447322,서울특별시
1147057000,21343,4.638523169,서울특별시
1147058000,15751,4.31718621,서울특별시
1147059000,18403,4.564473184,서울특별시
1147060000,15044,5.716564743,서울특별시
1147061000,13748,5.819028222,서울특별시
1147061100,20519,3.703884205,서울특별시
1147062000,20949,3.007303451,서울특별시
1147063000,20047,1.795779917,서울특별시
1147064000,46393,5.582738775,서울특별시
1147065000,33521,4.415142746,서울특별시
1147067000,25014,3.558007516,서울특별시
1147068000,29891,4.181860761,서울특별시
1150000000,580185,5.899842292,서울특별시
1150051000,41894,8.091850862,서울특별시
1150052000,24145,7.496376061,서울특별시
1150053000,21099,5.829660173,서울특별시
1150053500,31478,6.1630345,서울특별시
1150054000,52358,6.933037931,서울특별시
