loc,총인구수,조출생률
1162076500.0,31206.0,3.42882779
1162077500.0,27560.0,4.172714078
1165000000.0,425126.0,5.337241194
1165051000.0,20990.0,6.145783707
1165052000.0,21503.0,5.627121797
1165053000.0,31979.0,4.940742362
1165053100.0,31470.0,5.020654592
1165054000.0,28346.0,5.67981373
1165055000.0,11940.0,2.763819095
1165056000.0,32317.0,5.353219668
1165057000.0,16076.0,4.727544165
1165058000.0,22352.0,6.084466714
1165058100.0,19390.0,5.312016503
1165059000.0,21102.0,4.075443086
1165060000.0,17264.0,5.908248378
1165061000.0,20258.0,5.578043242
1165062000.0,21311.0,4.83318474
1165062100.0,23760.0,5.387205387
1165065100.0,44522.0,5.41305422
1165065200.0,22464.0,5.653490028
1165066000.0,18082.0,6.69173764
1168000000.0,539231.0,4.469327617
1168051000.0,16663.0,3.540778971
1168052100.0,23012.0,3.954458543
1168053100.0,21739.0,5.014030084
1168054500.0,27270.0,5.610561056
1168056500.0,27029.0,5.623589478
1168058000.0,13391.0,5.97416175
1168059000.0,30126.0,5.642966209
1168060000.0,24889.0,1.325886938
1168061000.0,37600.0,2.154255319
1168063000.0,20461.0,3.030154929
1168064000.0,35824.0,3.489280929
1168065000.0,36967.0,3.949468445
1168065500.0,22085.0,5.161874576
1168065600.0,33939.0,4.684875807
1168066000.0,6646.0,1.956063798
1168067000.0,22235.0,6.8810434
1168069000.0,22601.0,4.026370515
1168070000.0,44292.0,5.486318071
1168072000.0,23916.0,4.473992306
1168073000.0,15672.0,3.70086779
1168074000.0,17643.0,6.461486142
1168075000.0,15231.0,6.368590375
1171000000.0,667960.0,5.724893706
1171051000.0,13901.0,5.539169844
1171052000.0,25518.0,5.721451524
1171053100.0,12980.0,3.466872111
1171053200.0,19243.0,4.936860157
1171054000.0,19731.0,2.28067508
1171055000.0,19561.0,3.169572108
1171056100.0,16188.0,3.891771683
1171056200.0,26169.0,5.655546639
1171056600.0,18484.0,2.542739667
1171057000.0,39504.0,5.467800729
1171058000.0,24813.0,7.173658969
1171059000.0,20646.0,4.649811101
1171060000.0,32527.0,5.933532143
1171061000.0,31455.0,5.372754729
1171062000.0,27057.0,7.059171379
1171063100.0,27792.0,11.62204951
1171063200.0,33015.0,5.452067242
1171064100.0,20689.0,6.041857992
1171064200.0,29378.0,6.195111989
1171064600.0,30199.0,6.688963211
1171064700.0,30305.0,10.03134796
1171065000.0,28572.0,5.144897102
1171067000.0,36110.0,4.901689283
1171068000.0,35316.0,4.530524408
1171069000.0,21721.0,5.340453939
1171071000.0,17198.0,5.814629608
1171072000.0,9888.0,3.741909385
1174000000.0,459970.0,5.596017132
1174051500.0,35609.0,3.145272263
1174052000.0,33222.0,6.893022696
1174053000.0,26288.0,7.798234936
1174054000.0,17513.0,2.284017587
1174055000.0,25961.0,5.739378298
1174056000.0,22457.0,7.703611346
1174057000.0,35432.0,5.221268909
1174058000.0,15443.0,10.2311727
1174059000.0,18371.0,5.552229057
1174060000.0,27488.0,4.692956927
1174061000.0,34550.0,5.18089725
1174062000.0,26585.0,5.98081625
1174064000.0,20228.0,6.228989519
1174065000.0,24305.0,5.554412672
1174066000.0,23429.0,5.505996842
1174068500.0,46556.0,4.596614829
1174069000.0,249.0,0.0
1174070000.0,26284.0,5.706893928
2600000000.0,3391946.0,4.508916121
2611000000.0,41523.0,2.336054717
2611051000.0,2482.0,2.014504432
2611052000.0,2893.0,2.419633598
2611053000.0,6520.0,1.226993865
2611054500.0,10707.0,2.33492108
2611056000.0,4672.0,2.782534247
2611057000.0,1060.0,0.943396226
2611058000.0,1028.0,0.0
2611059000.0,4792.0,3.338898164
2611060000.0,7369.0,2.985479712
2614000000.0,108135.0,3.366162667
2614051000.0,4563.0,2.849002849
2614052000.0,7635.0,2.357563851
2614053000.0,7775.0,2.31511254
2614054000.0,13689.0,4.675286727
2614056000.0,8639.0,4.745919667
2614057000.0,7908.0,4.931714719
2614059000.0,7829.0,4.215097714
2614061500.0,7080.0,1.412429379
2614063000.0,4657.0,1.717844106
2614064000.0,10088.0,4.956383822
2614065000.0,5081.0,3.542609722
2614066000.0,9587.0,1.773234589
2614068000.0,13604.0,2.572772714
2617000000.0,88901.0,3.981957458
2617051000.0,4837.0,0.413479429
2617052000.0,5812.0,1.032346869
2617053000.0,11477.0,10.02004008
2617055000.0,6370.0,1.25588697
2617056000.0,4247.0,2.590063574
2617057000.0,10075.0,4.466501241
2617059000.0,4128.0,1.937984496
2617060000.0,5562.0,1.438331535
2617064500.0,11087.0,3.517633264
2617065000.0,12009.0,1.748688484
2617066000.0,8723.0,5.388054568
2617068000.0,4574.0,9.619588981
2620000000.0,113342.0,2.699793545
2620053000.0,10996.0,2.910149145
2620054000.0,4167.0,1.919846412
2620055000.0,8791.0,1.933795928
2620058500.0,9072.0,1.543209877
2620059000.0,7280.0,3.021978022
2620060500.0,5234.0,2.483760031
2620063000.0,6705.0,2.684563758
2620064000.0,18411.0,2.607137038
2620065000.0,28740.0,3.47947112
2620066000.0,3545.0,3.385049365
2620067000.0,10401.0,2.115181233
2623000000.0,359886.0,4.137421295
2623051000.0,15533.0,4.957187922
2623052000.0,9915.0,5.143721634
2623054000.0,20941.0,3.676997278
2623055000.0,22434.0,2.808237497
2623056000.0,20536.0,4.869497468
2623057000.0,12934.0,4.561620535
2623060000.0,21842.0,4.486768611
2623061000.0,21097.0,3.365407404
2623064000.0,23088.0,4.721067221
2623066000.0,17959.0,3.34094326
2623067000.0,23800.0,2.857142857
2623068000.0,10365.0,8.007718283
2623070000.0,11691.0,3.506971174
2623071000.0,19826.0,2.118430344
2623072000.0,17158.0,2.914092552
2623074000.0,17190.0,6.806282723
2623075000.0,11299.0,3.36312948
2623076000.0,29438.0,3.396969903
2623077000.0,12016.0,5.492676431
2623078000.0,20824.0,5.714560123
2626000000.0,270745.0,4.727695802
2626051000.0,33017.0,5.270012418
2626052000.0,10175.0,1.965601966
2626054500.0,24678.0,5.713591053
2626055000.0,19427.0,7.463838987
2626056000.0,15191.0,3.028108749
2626057000.0,39185.0,5.639913232
2626058000.0,10787.0,4.913321591
2626059000.0,28203.0,3.581179307
2626060000.0,17707.0,3.67086463
2626074000.0,14945.0,3.546336567
2626075000.0,27825.0,4.600179695
2626076100.0,14511.0,4.548273723
2626076200.0,15094.0,4.438849874
2629000000.0,267731.0,3.787383605
2629051000.0,15988.0,2.314235677
2629053000.0,33062.0,3.992498941
2629054000.0,12602.0,6.506903666
2629055000.0,16877.0,3.85139539
2629056000.0,15608.0,7.11173757
2629057000.0,45020.0,3.26521546
2629058000.0,17318.0,4.330754129
2629059000.0,12595.0,1.270345375
2629060000.0,8752.0,4.68464351
2629061000.0,8158.0,2.574160333
2629062000.0,13850.0,4.332129964
2629063000.0,7037.0,2.131590166
2629064500.0,13273.0,2.486250283
2629068000.0,14053.0,2.490571408
2629069000.0,8835.0,5.659309564
2629070000.0,15912.0,4.839115133
2629071000.0,8791.0,1.933795928
2632000000.0,283952.0,4.539499634
2632051000.0,14735.0,5.904309467
2632052000.0,26303.0,4.296087899
2632052100.0,20420.0,2.742409403
2632053000.0,38997.0,3.436161756
2632054100.0,42593.0,5.70516282
2632054200.0,15437.0,4.016324415
2632054300.0,30381.0,4.54231263
2632055000.0,12314.0,3.248335228
2632056000.0,12417.0,3.543529033
2632056100.0,11118.0,2.968159741
2632057100.0,12841.0,9.345066584
2632057200.0,27243.0,5.138934772
2632057300.0,19153.0,4.124680207
2635000000.0,402169.0,4.348917992
2635051000.0,23031.0,4.08145543
2635052000.0,31196.0,5.962302859
2635052500.0,28674.0,5.370719118
2635053000.0,26523.0,4.44896882
2635054000.0,15863.0,4.475824245
2635055100.0,18263.0,2.956797897
2635055200.0,32243.0,5.055360854
2635055300.0,16329.0,3.123277604
2635055400.0,23436.0,5.034988906
2635056000.0,9984.0,4.607371795
2635057000.0,35333.0,3.679279993
2635058000.0,13306.0,5.185630543
2635059000.0,9017.0,2.439835866
2635059500.0,16489.0,6.853053551
2635061000.0,14394.0,2.014728359
2635062000.0,24250.0,2.350515464
2635065000.0,38404.0,4.973440267
2635066000.0,25434.0,3.263348274
2638000000.0,311757.0,4.323880458
2638051000.0,20127.0,4.123813782
2638052000.0,14343.0,2.858537266
2638053000.0,12984.0,3.31176833
2638054000.0,11346.0,2.820377225
2638055000.0,27246.0,3.596858254
2638056100.0,21792.0,4.129955947
2638056200.0,25446.0,4.047787472
2638057100.0,17685.0,4.636697766
2638057200.0,16012.0,6.994753935
2638058000.0,11175.0,5.1901566
2638059000.0,28080.0,4.487179487
2638060100.0,39923.0,4.759161386
2638060200.0,28094.0,3.203531003
2638061000.0,11680.0,11.30136986
2638062000.0,19425.0,2.934362934
2638063000.0,6399.0,1.719018597
2641000000.0,232666.0,3.442703274
2641051000.0,5911.0,0.845880562
2641052000.0,9813.0,1.32477326
2641053000.0,11489.0,2.78527287
2641055500.0,8243.0,2.183670994
2641057000.0,8620.0,2.320185615
2641058000.0,16869.0,3.141857846
2641059000.0,16190.0,5.620753552
2641059100.0,13275.0,3.088512241
2641060000.0,17902.0,2.904703385
2641061000.0,27319.0,6.332589041
2641063500.0,2395.0,0.417536534
2641066500.0,10087.0,3.568950134
2641067000.0,29674.0,2.797061401
2641068000.0,19911.0,4.168550048
2641069000.0,33880.0,2.922077922
2641070000.0,1088.0,0.919117647
2644000000.0,137957.0,9.655182412
2644051000.0,6848.0,2.190420561
2644052000.0,7119.0,5.337828347
2644053000.0,4499.0,0.666814848
2644053500.0,50325.0,14.98261302
2644054500.0,30377.0,6.781446489
2644055000.0,2474.0,0.808407437
2644056000.0,32625.0,9.409961686
2644058000.0,3690.0,1.89701897
2647000000.0,209157.0,5.158804152
2647061000.0,29710.0,4.846852911
2647062000.0,12587.0,3.495670136
2647063000.0,10209.0,3.036536389
2647064000.0,10774.0,4.455169853
2647065000.0,16447.0,5.472122576
2647066000.0,20934.0,8.072991306
2647067000.0,7419.0,2.426202992
2647068000.0,16808.0,3.807710614
2647069000.0,16537.0,6.893632461
2647070000.0,17101.0,6.432372376
2647072000.0,14470.0,5.459571527
2647073000.0,36161.0,4.645889218
2650000000.0,176894.0,4.522482391
2650066000.0,14043.0,3.418073061
2650067000.0,12345.0,4.131227217
2650073000.0,14924.0,3.886357545
2650074000.0,27921.0,4.082948318
2650075000.0,11501.0,5.912529345
2650076000.0,26065.0,3.644734318
2650077000.0,18688.0,4.70890411
2650078000.0,9696.0,2.990924092
2650079000.0,13127.0,4.266016607
2650080000.0,28584.0,6.752029107
2653000000.0,212586.0,3.927822152
2653058000.0,6002.0,2.999000333
2653059100.0,28199.0,4.149083301
2653059300.0,11022.0,2.449646162
2653060000.0,8892.0,3.148897886
2653061000.0,13200.0,1.96969697
2653062000.0,22045.0,4.354728963
2653064500.0,13829.0,2.892472341
2653065000.0,15551.0,4.115490965
2653066000.0,23455.0,5.28671925
2653066100.0,13405.0,2.685565088
2653067000.0,28998.0,4.655493482
2653068000.0,27988.0,4.430470202
2671000000.0,174545.0,6.628663095
2671025000.0,53230.0,4.527522074
2671025300.0,8657.0,5.660159409
2671025600.0,82029.0,8.399468481
2671031000.0,22549.0,7.184354073
2671033000.0,8080.0,1.98019802
2700000000.0,2418346.0,4.693703879
2711000000.0,76547.0,5.512952826
2711051700.0,8525.0,2.697947214
2711054500.0,6736.0,6.977434679
2711056500.0,5075.0,2.75862069
2711057500.0,4591.0,2.831627096
2711058500.0,5158.0,9.887553315
2711059500.0,8094.0,10.74870274
2711064000.0,5097.0,3.727682951
2711065000.0,4323.0,3.238491788
2711066000.0,7041.0,5.965061781
2711067000.0,11859.0,4.469179526
2711068000.0,7654.0,6.271230729
2711069000.0,2394.0,4.594820384
2714000000.0,341920.0,4.884183435
2714051000.0,7684.0,2.86309214
2714052000.0,10673.0,6.933383304
2714053000.0,9821.0,6.211180124
2714054000.0,13001.0,1.769094685
2714054100.0,6572.0,1.369446135
2714055500.0,13210.0,5.22331567
2714057000.0,12460.0,5.056179775
2714058000.0,7492.0,1.201281367
2714059000.0,14171.0,2.610966057
2714060000.0,14038.0,3.134349622
2714061500.0,4183.0,4.06406885
2714062000.0,21729.0,5.982787979
2714064000.0,14949.0,2.876446585
2714065500.0,15919.0,3.894717005
2714067000.0,18274.0,2.681405275
2714068500.0,15214.0,3.089259892
2714072000.0,43500.0,4.850574713
2714073000.0,11343.0,4.936965529
2714074200.0,21359.0,0.0
2714074700.0,29482.0,0.0
2714075500.0,18878.0,0.0
2714076000.0,17968.0,3.617542297
2717000000.0,170700.0,2.44288225
2717051000.0,8634.0,2.779708131
2717052500.0,10149.0,1.773573751
2717054000.0,16963.0,1.886458763
2717055000.0,9811.0,1.834675364
2717056500.0,9650.0,1.554404145
2717058000.0,10037.0,1.494470459
2717059000.0,6383.0,2.036659878
2717060000.0,7848.0,2.166156983
2717061000.0,11087.0,2.615676017
2717062000.0,7980.0,2.506265664
2717063000.0,8158.0,3.187055651
2717064000.0,10134.0,2.861653839
2717065000.0,18310.0,3.549972693
2717066000.0,1829.0,2.733734281
2717066100.0,5257.0,2.092448164
2717067500.0,20568.0,3.111629716
2717069500.0,7902.0,2.024803847
2720000000.0,146632.0,3.403077091
2720051500.0,12358.0,4.450558343
2720053000.0,9285.0,4.415724286
2720054000.0,12072.0,3.893306826
2720055000.0,17249.0,3.420488144
2720056000.0,11644.0,3.43524562
2720057100.0,10805.0,1.85099491
2720058600.0,11062.0,1.898390888
2720059000.0,11254.0,3.554291807
2720060000.0,7400.0,2.837837838
2720061000.0,9643.0,3.94068236
2720064000.0,16002.0,3.437070366
2720065000.0,9346.0,3.851915258
2720066000.0,8512.0,3.054511278
2723000000.0,440263.0,5.067425607
2723051000.0,4971.0,5.431502716
2723052600.0,23524.0,7.354191464
2723055000.0,4256.0,3.52443609
2723056000.0,19399.0,6.907572555
2723057000.0,20393.0,3.97195116
2723061000.0,9572.0,1.567070623
2723062000.0,11140.0,3.321364452
2723063000.0,9175.0,2.288828338
2723063100.0,8649.0,2.428026361
2723064500.0,18533.0,4.10079318
2723067100.0,7667.0,1.956436677
2723067200.0,28772.0,4.553037676
2723068000.0,6761.0,3.697677858
2723069500.0,36690.0,5.696375034
2723071500.0,37371.0,9.499344411
2723072500.0,22376.0,5.184125849
2723073500.0,25104.0,4.580943276
2723074500.0,36509.0,4.190747487
2723075000.0,17166.0,3.320517302
2723077000.0,26950.0,4.564007421
2723078000.0,29099.0,4.604969243
2723079000.0,12100.0,5.041322314
2723080000.0,24086.0,5.687951507
2726000000.0,424314.0,3.18867631
2726051000.0,16384.0,2.319335938
2726052000.0,16048.0,3.240279163
2726053000.0,16445.0,5.83764062
2726054000.0,18996.0,0.894925247
2726055000.0,23247.0,3.398287951
2726056000.0,11488.0,2.437325905
2726056100.0,20434.0,1.908583733
2726057000.0,18767.0,3.463526403
2726058000.0,12207.0,1.884164823
